,SequencingID,ModelID,IsDefaultEntryForModel,ModelConditionID,IsDefaultEntryForMC,ENST00000000233.10,ENST00000000412.8,ENST00000000442.11,ENST00000001008.6,ENST00000001146.7,ENST00000002125.9,ENST00000002165.11,ENST00000002501.11,ENST00000002596.6,ENST00000002829.8,ENST00000003084.11,ENST00000003100.13,ENST00000003302.8,ENST00000003583.12,ENST00000003912.7,ENST00000004103.8,ENST00000004531.14,ENST00000004982.6,ENST00000005082.13,ENST00000005178.6,ENST00000005180.9,ENST00000005226.12,ENST00000005257.7,ENST00000005259.9,ENST00000005260.9,ENST00000005284.4,ENST00000005286.8,ENST00000005340.10,ENST00000005374.10,ENST00000005386.8,ENST00000005558.8,ENST00000005756.5,ENST00000005995.8,ENST00000006015.4,ENST00000006053.7,ENST00000006251.11,ENST00000006275.8,ENST00000006658.11,ENST00000006724.7,ENST00000006750.8,ENST00000006777.11,ENST00000007264.7,ENST00000007390.3,ENST00000007414.8,ENST00000007510.8,ENST00000007516.8,ENST00000007699.10,ENST00000007708.7,ENST00000007722.11,ENST00000007735.4,ENST00000007969.12,ENST00000008180.13,ENST00000008391.4,ENST00000008440.9,ENST00000008527.10,ENST00000008876.7,ENST00000008938.5,ENST00000009041.12,ENST00000009105.5,ENST00000009180.10,ENST00000009530.12,ENST00000009589.8,ENST00000010132.6,ENST00000010299.10,ENST00000010404.6,ENST00000011292.8,ENST00000011473.6,ENST00000011619.6,ENST00000011653.9,ENST00000011684.11,ENST00000011691.6,ENST00000011700.10,ENST00000011898.10,ENST00000011989.11,ENST00000012049.10,ENST00000012134.7,ENST00000012443.9,ENST00000013034.3,ENST00000013070.11,ENST00000013125.9,ENST00000013222.5,ENST00000013807.9,ENST00000013894.3,ENST00000014914.6,ENST00000014930.9,ENST00000014935.7,ENST00000016171.6,ENST00000016913.8,ENST00000016946.8,ENST00000017003.7,ENST00000019019.6,ENST00000019103.8,ENST00000019317.8,ENST00000020673.6
227,CDS-7w01aL,ACH-002695,Yes,MC-002695-XVna,Yes,6.430345027151781,6.829321032867131,3.945393923533537,5.90722586302158,0.1092228030345639,3.8202011261262756,6.383733007866813,2.3760764084595767,0.19840237142725653,0.4598543974850799,0.0,4.822175546872049,2.26398146466035,0.5996310578159622,0.0,0.0,0.17266672115484485,0.41522431619050504,2.7055471293403315,1.3955295428222274,0.0,0.0,5.811953517973432,4.8007467461545295,3.207311440818154,0.04631224014082222,4.40428345562597,3.9529598098471315,1.3243088845015742,2.5457620786108617,3.919639841992763,0.0,0.0,0.21642878930212672,1.3356781860723312,0.0,4.186424411635994,1.7290510843262787,0.0,0.25399894465562006,5.791461869960684,2.599545131192161,4.227810837266614,1.6789075245068275,0.0,6.800137554447762,0.29573947880912743,0.0004774530444139783,0.0,0.0,1.49675428490873,4.3620039008543054,0.0,0.9426751399024509,3.3312712536823987,0.0,0.0,5.331867130872779,0.2282608944831142,4.560973332689385,1.2804664267946066,11.406409094589003,0.9759764208860621,0.0,0.0,0.0,0.25876131329549984,4.7698308102674,0.2708494392312634,0.0,0.08297366519609731,0.8471663163608583,4.152383094353181,0.0,4.317458923984655,1.4426943194232382e-06,4.00299049064768,0.0,3.971640113574657,0.3190132165310085,1.7926488219263992,4.204185643758279,0.0,3.2511040174818406,4.7257487897908526,0.7874901377312993,4.15235615886743,0.0,1.9378821949050835,3.570961230520663,1.4895758172060103,0.038128505019551104,0.2726013459928561,0.0
228,CDS-825zSG,ACH-001192,No,MC-001192-OhhV,No,6.166258827208803,6.248234034592243,4.8285777639351,6.88177406521833,2.1929721268860343,2.7887742321664946,0.16821840631885787,3.2371335377283046,0.0062879689901228575,2.310256057907716,0.0,5.859762816672114,1.6120920115705863,0.0,0.0,0.0,3.406413810049186,0.5086122104866959,3.9115024374264427,0.0,0.27932627596056436,0.0,5.2090935048099185,3.017387477525921,1.4096907139924775,0.0,4.487563974440727,4.912782776395431,2.882871319452774,4.100976975139563,2.155225286431462,0.0,4.577564601154834,0.0,0.23973652496190417,0.0,2.462285330574825,0.4847042682404502,0.0,0.851886933988322,6.303999929863055,2.9283735447974015,4.316400074541815,1.5304718236278236,0.0,7.2502485647060055,1.3350601496714305,0.0,0.084834403904667,0.0,1.418488442922977,0.0,0.0,0.5373606824759743,4.086328522000099,0.0,0.08801537249618459,4.429197957240621,0.6595601862399599,3.661700582000459,0.1191024794731509,10.524980966919724,1.0193169072089059,0.37794553184326574,0.0,0.0,0.7347967482474541,5.329275824885902,0.31430324703709783,0.0,0.03538602137557149,1.1701263235027615,4.210913257981911,0.023519378596892036,2.388440850103918,1.4426943194232382e-06,5.783058470065371,0.0,5.09682839435851,1.9055134150687136,0.0,2.8631152056251783,0.0,0.12193047582183526,4.993525148756475,0.8086486453679934,3.7417544181240565,0.0,3.1262676856489238,2.465393613875983,1.9740097753140429,0.0,2.0680444178065938,2.573757691429334
229,CDS-88fF3n,ACH-001672,Yes,MC-001672-NHzN,Yes,6.166888019850079,8.203946869984954,3.7622755627245263,8.44936225987899,0.2538271429620728,3.3238221195446966,5.053874242167691,3.86386056657021,0.06320747019577984,2.200882209457713,0.362823330284958,5.1520848288205725,3.5914106217359842,1.437395013647479,0.0,0.0,2.847953424674161,0.2877051406646512,3.7209837684870437,0.02758863508794836,1.7718509365201447,0.009195226181142671,6.213140350982363,4.16209109609651,3.667297784999595,0.02029665893974394,3.3335282108329465,4.113584575560996,2.0546557575663718,3.9923885858621215,3.662250967761869,0.0,0.0,0.0,2.517114152721214,0.0,3.232690070827863,0.9516519463220044,0.0,0.0,4.684506886520817,3.5410928972581845,4.714753037201736,1.0008841011107508,0.0,7.867531383843873,1.3638158695658842,0.0,0.0,0.0,0.05529562579555075,1.2639916770079462,0.0,0.0,4.392934283461938,0.0,0.0,5.536987395501435,0.11498928203976926,6.304142782679594,0.21158666433398435,11.849706126762495,1.4141344502860778,0.0,0.4975347045122022,0.0,0.8224601398900967,4.458736662465292,1.8810604009661822,1.9437919562855683,0.03027815750529206,0.5628934899859185,4.846316791903645,0.0,2.3083652441707616,7.213457170864175e-06,5.043352161080536,0.0,4.191593838221642,0.6211192881463661,1.235978820316416,3.2453654432195593,0.22889378562728374,2.715597994067018,5.800704042391854,0.5992635130616993,3.8825529636928553,0.0,3.516125740977093,2.804387339823817,2.2314539135374427,0.0,1.3324031813512887,0.16963771622793813
230,CDS-89YsMB,ACH-001654,Yes,MC-001654-bKPM,Yes,6.997809724760385,6.33423312619753,4.223764415794457,4.944213257619796,2.2090371855662485,3.795435738122344,6.879845594094892,2.601175911499691,2.0358951812684345,4.915510766476846,0.010459045086363031,5.561877567076163,2.0336636802607306,1.7234012871270261,0.18950831708986682,0.0,0.0,0.8679525896668765,2.1049370985979348,1.740211322400499,0.5798791161349253,0.0,6.089302334749251,5.1084487237550995,5.40115186650479,0.0,3.475879962436719,4.363848522038106,2.731439601346366,3.0907306606847618,4.642835497154122,0.0,3.0715943336191485,0.04385681214382068,0.565045336953206,0.6484323089808153,3.6680753165727764,2.597144496823848,0.3480352109952624,0.0,4.257656517267349,3.0374344111233125,4.940024024698718,2.5578413759514986,0.0,6.8719211641854745,0.05518315731084054,2.0658614419933246,0.13464941242190276,0.0,0.576121562115,0.17847244564414508,0.0,1.3461632242852872,3.261835418899032,0.023384532493276964,0.0,5.754692751905388,0.0,4.542372532054177,0.046639128774845356,11.92075267145123,1.9701509054472865,0.0,0.0,0.0,1.844574464559093,4.75362838846969,0.1292183827593181,2.8853871964746634e-06,0.07978427862893436,1.1283006606646764,2.776137685665974,0.018298028338069244,2.8389898753742346,0.0,4.9088020058416895,0.5181654797044275,4.838930998446172,1.0517361231052458,0.026783065535171565,4.585403296934176,0.0,8.108713092503416,5.83220598927221,0.48552162972945007,4.025530194528818,0.0,2.2949365267071506,3.985554712506171,1.3617930590449936,0.0,3.147773463747644,0.0
231,CDS-8Ap7tL,ACH-001521,Yes,MC-001521-otPk,Yes,7.24660409764871,6.4194744912709245,3.8965098883837275,6.636686140388323,3.257672958948996,2.435279478282403,4.453829196660153,0.2938048165913567,1.174514440831096,2.2176867219332634,0.0,5.330840529748187,2.1344930215044955,1.2610252568779163,0.00012262386703488191,0.0,0.0,0.09449012397906728,1.6846814169644528,0.0,2.4280482991030694,0.0,5.41761177564971,4.143468196557011,4.471158059809752,0.0,1.9627544465905336,4.740404663963651,3.6858632474999546,3.3323375824485137,4.6014705280555575,0.0,4.0880143545128025,0.08306492048497095,0.007328998350761545,0.13644603427422722,3.6066086377894,2.133371833150298,0.0,0.0,5.660418545510441,4.406312371104999,5.959535165000836,0.872180238084935,0.0,8.393181660228677,0.0,0.12804787117218905,0.0,0.2031347375567605,2.169615590328833,0.0,0.0,0.0,3.6247031204228546,0.02393235508698701,0.0,4.80161716154285,0.0,8.050418644317961,0.38833944839335083,10.953423676317483,1.7324671901102742,0.0,0.0,0.0,0.48778885139972994,4.353617023331403,0.0,0.0,0.016936977028745023,0.7638135183280524,3.03563886441888,0.0,2.228798069427391,0.2378549199868009,4.988083173397126,1.1675403406902147,4.903444067453858,2.4851789714825037,0.0,2.4445976334847153,0.0,4.151071677465382,6.123859182905068,0.41657711509255746,4.945080594371407,0.0,1.7184050296439455,3.7172700809924373,2.2333475616898077,0.0,2.268808044523437,0.09946757673788695
232,CDS-8EzWQF,ACH-000209,Yes,MC-000209-gfOv,Yes,6.188162803297737,5.648229634005131,3.551797392623039,4.859565000355522,1.207175697707392,2.0211218520154057,5.529550119131748,3.3121394582151398,0.456507593465087,1.7649906628859626,0.0,4.3092132295663195,0.9968710104908167,0.10411386365720582,0.0,0.0,0.025122371675487885,0.64020999292981,1.2829823816761283,1.3052730741362848,0.9360781825207984,0.5445358326952665,4.956393164541793,2.5967875268635803,4.088579140091634,0.0,3.521209952384905,3.993943675912161,1.5013963413862628,2.145384974148435,1.361337170556829,0.05982040947418067,0.0,0.0,0.35763532664746167,0.0,3.974524907301459,4.762679151797361,0.009023192437761259,0.4284190016352719,4.6705399508195145,2.67451918076391,4.366845826257847,2.335219400836208,0.0,6.17916229710584,2.666861098291516,1.2108258463249388,0.2660860827589868,0.0,1.7170036207841504,3.11820654361243,0.0,0.12483232836673133,3.4711202024318495,0.13368188237529377,0.14019491685236843,5.5011436649706615,0.0250458089764402,2.0948667309610074,0.10490289036396783,10.29884682653362,0.6226183578050196,0.0,0.0,0.0,0.15075852083666,3.877622253638961,0.06629175645921276,0.0,0.0,0.3469512178393205,3.200413483772894,0.0,2.496341928224142,0.22359183269721508,4.498011653966002,0.5110358238671971,4.135859882782372,1.6864682552749506,0.105428668532693,2.205075285406914,0.0,5.305730465150089,4.775809627195603,0.8929155469302297,3.549179113278837,0.0,2.0751882600079936,3.6509008965451306,0.23746582220303605,0.0,0.466320147653577,0.8048581369609171
233,CDS-8FPr0D,ACH-001520,Yes,MC-001520-y4jG,Yes,6.050662718302301,4.887751648873866,4.13866974989691,4.180184548821567,0.0,1.9759606514125254,3.8894647811985896,2.108412382201605,0.13474796941747538,0.0,0.0,3.8482190043824867,1.9996118628272104,0.1271512003901273,0.0,0.10072876977196578,0.03255932863240028,1.1506038665575113,4.0596068965784875,0.0,0.0,0.0,3.972818447851802,2.795776504774338,3.723746394472667,0.013838115532008513,0.4250929447683588,2.9105056881672935,0.0,1.5928105364672835,0.0,0.0,0.0,0.0,0.1798014709006333,0.384314000315934,4.579819936611528,2.739490192186772,0.0,5.316318210811282,2.4725148054949035,4.068701074272251,5.099443001463104,1.6135363675998995,0.0,6.412200994728057,0.0,0.0,0.0,0.0,0.5398129327528665,0.4478436443620853,0.0,0.15372363508022022,0.0,0.0156245917600138,0.0,5.130707160640409,0.0,3.333864060633161,5.481728275788056,12.111273007678477,1.9270199540869328,0.0,0.0,0.0,0.0,3.584846719798353,0.05385925815445004,0.0,0.07589676730288103,0.06861715998305848,0.0,0.0,1.956661119097812,4.3280786305164765e-06,4.23683231967303,0.0,3.989024441204412,0.41654685049394463,0.0,3.1109227722206216,0.19490275127508158,0.032605874393745904,0.0,0.6487930609671996,2.211157390474437,0.0,1.3829881233393624,2.4108159542850593,0.5390704472089362,0.2144145589643659,7.501819167006119e-05,0.11662425875108443
234,CDS-8FUfTC,ACH-000213,Yes,MC-000213-7y66,Yes,6.728061273780857,6.107709229243789,4.570535367557007,4.430004870395046,0.13011245177784378,1.980956808565802,6.333023555776453,1.9962697824781237,2.5904247703423753,0.719600523900707,0.0,6.193403750105727,1.4386180867505016,0.894470892874639,0.06349189770854496,0.06313566409472159,0.08118007673958251,0.1685277962862824,1.5571894964703332,1.963699388766824,0.0,0.0,5.390493665794561,4.505995445135863,4.61115284095676,0.0,3.167786304735671,3.2439656010885014,3.1093239482544166,2.5610557814812465,2.047712869629618,0.0,0.032673574638715945,2.9302528891126047,0.5217683871304428,0.0,3.4567980028420338,1.1907406362439348,0.37985935852525216,0.0,4.532824494206127,2.589435847770563,4.587996421895819,2.245143616883783,0.0,6.541282244369685,0.0,2.1309414100256876,0.054227515765229155,0.08214529353605608,0.0,1.2224861934665445,0.0,0.1888313266648071,3.4644336793090096,0.0,0.0,4.859664781480898,0.0,8.800891424870732,0.2220861252769072,10.865031115994196,1.3176537000714597,0.0,0.0,0.0,0.5979887595558616,5.035453767246569,0.011508519986046514,0.1420617891628265,0.0644110711041247,0.793808506879628,0.0,0.0,2.0193172630855822,0.14075640997346725,4.048095257880992,0.31705394866485237,4.322679903754258,3.0596466947330123,0.01961794750349891,2.6841061888722013,0.0,7.489226580888272,6.117495848081359,1.3004998015236506,3.141530231682622,0.0,2.4007920182655957,2.7006081706964054,1.1005955687978142,0.0,3.869038606481167,0.1414497944877803
235,CDS-8Fgl8i,ACH-001610,Yes,MC-001610-dKv7,Yes,6.837297756311694,6.3651140065930205,3.3683804591834794,4.352823131364308,1.532362845532595,2.3121112791109053,4.903657358175577,0.28337777076349546,0.0,0.6374535187911761,0.0,6.409667245181687,2.4537248488528376,0.0,0.0,0.0,0.5245842763603087,0.3359359564948338,2.0552071096673736,0.11160026323027619,0.8100926190305163,0.0,4.992942005901623,5.113218117376418,2.1232430586244146,0.0,4.59022989097067,5.07438113899528,1.3339955459253987,3.130855933377614,2.9785633968048453,0.0,0.0,0.5553449940382197,0.0,0.0,4.046072352458532,2.1635496121482753,0.0,0.0,5.798483569427317,3.9310066470337914,5.452831164568921,1.8764006422394508,0.0,6.8010001475689315,0.3723091476851799,0.4330117708124801,0.14913187193669808,0.0,0.8193452779342014,0.466791020723878,0.0,0.3505866348311535,4.045064772929721,0.0,0.062207386655541014,5.862569222313407,0.0,2.5818125465619715,0.038885636869335216,11.692702120945292,1.5071075635312015,0.0,0.0,0.0,1.31043377640343,4.762536502631424,0.030823369177494408,0.0,0.0,0.7940448250620394,2.5094455335301693,0.0,4.43493401321969,0.20965423718077555,5.070227917354628,0.0,4.632248494654289,1.6322607693123439,0.0,3.769627462531403,0.23353347675062044,0.4418510119123607,5.820834511966762,0.17643767297960763,4.16465926455345,0.0,3.8806104992504977,3.9051445517045806,1.4071868520683852,0.0,1.8285016033068429,0.0
236,CDS-8IHCEZ,ACH-001408,Yes,MC-001408-9zFI,Yes,6.749273325433758,6.312147319941768,4.629838137549904,4.715740529004491,1.3061916492018866,2.1945750141490765,5.937661877253597,2.0481590956812434,3.012270449952224,3.538148012100187,0.022685969884480073,5.909365362794806,1.7135071085473454,0.32132088104740236,0.27261328894135073,0.06778876036985572,0.010019270003408775,0.14617293992225974,2.798771578346603,1.5087678615024724,0.11819624226400524,0.0,5.836112556918633,4.2316981274195244,5.031250407787089,0.0,3.4934480274635216,2.973124295241678,2.767014235037415,3.636303741084285,2.835972365338972,0.021866289460728026,0.0,0.0,0.7379177471610702,0.0,3.935612024245157,1.5842308688510702,1.1248396054586038,0.0,5.677847142768465,2.5679121590339786,4.6188931828411155,1.3125472673341814,0.0,8.283595485815619,0.3332909080674541,0.0,0.2103377395147688,0.3916522557477306,1.184687175441152,1.4216999663700953,0.0,0.683494350573348,4.487912239103853,0.0,0.09662754137216205,5.4757404985337805,0.0,7.729054062650591,0.4192411532554083,11.1984734407782,0.5119780286065345,0.0,0.0,0.0,0.8765102671784548,5.823616699622773,0.2720423053904265,0.2584236464067955,0.08930695395898669,1.2369254384978632,1.9274000509107394,0.0,1.8602695816913186,0.1314116880414937,5.046506513816316,0.45552107918724777,4.534261478555764,2.536846910196234,0.018582902723095547,3.4611572298774522,0.15415802379817828,7.316840179925972,4.724188306192323,0.8079154032441983,3.568044755667266,0.0,3.2021777487547705,2.5662067806566577,2.0911084195039864,0.0,3.620371984230319,0.07306750529238261
237,CDS-8KvIWP,ACH-000991,Yes,MC-000991-hFyc,Yes,6.23978850857922,6.286612576047695,5.148754122379785,5.790430217286888,0.0,2.6069770395663405,6.3760543318102725,3.753933084214095,2.751529705708335,3.1690514256152604,3.288390457657748,6.917303007492866,1.5615573402069425,2.3875017850709046,0.0,0.0,0.09632258262850112,0.5763886250097401,3.6727645334463572,0.4451916841896783,0.0,1.252367818704438,5.858714046177415,2.511502955008322,4.985386075796626,0.0,0.0,3.8569592052823203,1.9067166922854726,2.663755620729571,3.12875580107621,0.0,0.0,2.4238916844293192,0.4090411165601814,1.5491925467931342,4.7890816666658,2.700056798259778,0.0,0.7619337020273078,5.451477334576374,0.8971250053546577,4.494018654640339,3.9576678154024227,0.0,7.640859010330455,2.5160065715181448,0.18631545484241807,0.0,0.0,0.0,2.6913624159214846,0.0,0.6421387070240218,3.5949695926340732,0.0,0.0,2.9714015535830134,0.0,8.17250655216644,0.12076862925743224,10.46115302362942,0.9590245083035288,0.0,0.0,0.0,0.0,4.935844603733452,0.5611912097444011,0.3770382124123786,0.0,0.5166536252536101,2.110820236007354,0.0,2.757109037359922,0.0031690033513310004,4.718674628234153,0.0,4.373836382728244,1.562530140673781,0.0,1.3903094433459813,0.0,5.583494503189792,5.165840726715438,1.2852767359288935,3.852954955095355,0.0,0.9111861187006259,3.401201334778573,0.0,0.0,3.862546609031684,1.8641972403605958
238,CDS-8LsrJa,ACH-001412,Yes,MC-001412-q1LP,Yes,6.94736378326069,6.354310236161686,3.331406845254325,4.920561136362122,1.2560921923925803,2.744398797677452,7.613292141535449,3.2524491160410296,1.726162889597383,4.33063533693451,0.0,4.837943594998162,2.513002521687963,0.0,0.0,0.0,0.2524083922495363,1.521291501104156,2.9738865643220045,1.4603446867551992,0.0,0.0,5.175230323565163,4.288618947364274,4.878068525459103,0.0,2.548572256315594,4.830485088323806,3.424651389584544,3.1075419187678346,4.316751952407036,0.0,3.3851874841914227,1.6116129132599992,0.13889308774325324,0.0,3.859372872437991,2.7221761448012614,0.0,0.0,5.173473750681443,3.8552464382293343,5.498590914079459,0.9040532000210575,0.0,8.159580715434286,0.0,2.845822008242389,0.0,0.0,1.848816204806463,0.09239689780049933,0.0,0.5147353226397057,3.760055160101504,0.0,0.08782397899298479,4.7553705638212405,0.0,8.482200364461043,0.1946027486355928,9.992479021653262,0.0,0.0,0.0,0.0,0.4173486479232707,6.494892344252442,0.006519214197896608,0.2333923552978843,0.043905793746917415,1.3432315611022603,3.093658200377077,0.0,2.8336556036444582,0.46199995141985456,5.1068853353115555,0.7852023379214761,5.9413252580564775,3.7251127985109704,0.0,4.39601018269178,0.21083768849949025,6.547237950142274,7.133725195188832,1.3488380426939535,3.2673092636797105,0.0,2.266437253798182,3.3852105434089204,3.037673543182211,0.0,4.627553319687463,0.0
239,CDS-8MC47O,ACH-000331,Yes,MC-000331-G7HH,Yes,6.187405147564254,6.874401522791118,3.6636818540374363,6.683209939862696,1.1708262439845114,2.824158880856791,5.790000813418008,2.2329557117292698,0.12981185322949162,0.40043409552231835,0.0,5.320598002388892,0.9904248675219778,0.0,0.25679449958224226,0.0615080214412292,0.25651192696120223,0.9501973934558723,2.0394212888461363,0.0,2.7140208244618567,0.0,4.905347192704928,4.5163040354152075,4.016735828040325,0.0,5.423600322163837,2.8116426229401967,1.6402447048125963,3.1709508736894105,3.35801837716714,0.0,0.09703899856424145,0.02723899669913659,0.1056888042118438,0.2908006587369269,2.184816959676104,2.89768130003092,0.0,0.14608037543911964,4.743286277268115,3.4281078109168854,5.555401750099013,2.309952635154221,0.0,7.42773082777875,0.011936394988228986,0.628353671349842,0.5858797631086318,0.0,0.0,2.1264637936859274,0.0,0.8001589796008488,3.632479601374506,0.11598673171622789,0.0,5.930549136362639,0.0,5.687418685432517,0.11031913991988104,9.761368188041123,1.602648333623247,0.0,0.0,0.0,0.5893109561795602,4.868666568635321,0.14482560614000775,0.0,0.06528553625284003,1.1298540462780042,3.300448843566196,0.0,3.207972322588372,0.18416982641148189,5.297394964568348,0.8195267679300419,4.935948625430692,2.923236291135537,0.09324510151185997,2.8913124390185736,0.13914463924781065,6.974267043030435,6.076835046586204,1.1253991700368868,3.9122369229610445,0.0,2.670047179349805,3.5308179975792315,1.5346662518627845,0.0,3.2041264713487054,0.0
240,CDS-8Ppmu3,ACH-001407,Yes,MC-001407-g9d6,Yes,6.749217362866808,6.684054627652046,4.158920741635476,6.68261162544793,0.7020652741935154,3.24154597188278,6.860793137172616,0.358714700052784,0.0,0.15113663920690182,0.0,5.360073320095057,2.1506262859573573,0.2647790115595331,0.0,0.0,1.4107063457217142,0.11178185287891822,2.302547758115552,1.7704324353461052,0.895294864887505,0.0,5.2735778407107246,6.022759129824877,3.458971456694534,0.0,3.881694471249454,4.280142267655474,3.4433354576646793,3.5853758938419973,4.821984290854099,0.0,0.0,0.8896074869456795,0.0,0.0,3.5855693869948615,1.4435021583815892,0.0,0.0,6.323938765781861,3.4524680006765815,4.962772627952086,1.5096066682109763,0.0,7.996080948843111,0.017602698671907294,2.4374219143023974,0.21129260371365116,0.0,1.4216504218656618,1.171504048353348,0.0,0.6007502546144496,3.0028645107282337,0.0,0.0,5.788817238319057,0.23220270514652738,6.560686329531482,0.15272469328085536,11.839598007351173,1.476108936685923,0.0,0.0,0.0,2.0806678951886646,4.398206490463416,0.033732387902064905,0.0,0.0,0.9247992046272357,0.5440540464523498,0.0,3.46257994496196,0.0,5.111103236624659,0.0,5.404818739996768,2.8157983735963334,0.0,4.176327879516525,0.0648304391494853,3.9192938353627125,6.750346198695928,0.4834128625210287,3.958844994686779,0.0,2.1719420813733015,3.8142514972539767,2.4323910337840933,0.0,2.6877126660389545,0.0
241,CDS-8THSoQ,ACH-000580,Yes,MC-000580-ymtS,Yes,7.368869721740025,6.415008481655907,4.170688385864176,5.289603069610182,1.6524020531984867,2.4879012445881905,6.480717606166373,4.586031081796007,0.48825688433139036,0.09817832480900583,0.02556465439737344,7.132004555419779,1.260778431893426,1.0534047125593196,0.6131732919983641,0.0,0.020953722994826753,0.4669945657125639,3.350157890958964,0.026155570631368526,2.260587866160246,0.0,4.8544185662073085,5.969202834782832,6.150994308274959,0.0,2.3663577478242535,4.087311604937589,0.47504440388695535,3.385121894581648,4.461023999456833,0.037782817378918414,0.0,0.0,2.03890635057012,0.0,2.9713167513610825,3.25974989112945,0.0,0.0,5.995945022373976,3.6765945280078633,5.2002633165480345,2.4768472153789047,0.0,7.456068632557556,0.3281781418711569,1.5743825094784603,0.0,0.0,0.0002899525639619527,0.0,0.0,0.11927648627493596,3.7871509610668657,0.0,0.06407024478346598,5.300384850708199,0.0,7.7295532598717305,2.9355327293554874,10.684111630753335,1.8178315635435456,0.0,0.0,0.0,2.300023538003311,5.082966003575237,0.0684754575626532,0.0,0.11515312951951691,1.4722054435125667,3.313670469946892,0.0,4.430074206511227,0.2162102303774534,5.395451157225864,0.0,5.352056777561663,3.224693075703726,0.0,4.479197766429649,0.12845706435669277,4.853695852734336,5.0131820013580874,0.9594229765368122,3.844848297837433,0.0,3.242637563068743,2.885149106871125,0.5859095595477126,0.0,2.7512878190512353,0.06982725434546698
242,CDS-8WDe81,ACH-000594,Yes,MC-000594-xFjb,Yes,7.768635691969635,6.3832824973686355,4.573602171676468,5.716611218174417,3.0265375180644636,3.1609748689000807,3.827462980445607,4.162323487763636,2.6852521540632712,1.4095989407941634,0.0,5.86852846806484,2.8832954890186664,0.8172032800445246,0.5241218639725691,7.027144848807285,0.39362267725824607,1.089666274675188,4.667489113210188,4.028033876696975,0.0,0.21032901068700802,6.382190638574797,4.163991032366699,5.762553617024086,0.6625154292762093,3.769669985468401,3.8088758541890004,2.610684709208008,3.7818850736223273,2.969797929376192,0.08556878258233476,0.41126678114610904,0.7974646056150785,0.06823879724690453,0.31976127177891733,3.8389271673299206,1.2711076983187224,0.4800520631841928,0.0,6.517546850293597,3.060045653818733,5.280167216983488,2.1783503764337984,0.0,7.094451243842782,4.523331984684464,1.3235885465917583,0.1351802265751798,0.0,0.5282682460703929,0.0,0.02440479143642711,1.1740049393290426,5.814600332464269,0.587634780887997,0.2752454897846682,5.853208834617652,0.0,5.461489957434723,0.0370630716993754,10.58691073154346,0.14857753425049378,0.0,0.0,0.0,0.3471134150717124,5.024963083021281,0.0,0.0,0.0992642289892026,1.7177428746054073,3.920714136051485,0.0,2.3325653038349934,0.42786143749872174,6.0091746190537885,0.9958672571580495,6.020145217111177,3.1814998336676408,1.1753144489086573,3.4336307721488675,0.0,0.31056232507410897,4.398644926998429,2.906210637494536,4.347944956564631,0.2468336879105421,3.985073205454286,1.6444423819331617,0.7146288663725673,0.0,0.7078154209433406,3.640874927348296
243,CDS-8YJJRl,ACH-000684,Yes,MC-000684-OsUg,Yes,6.587305382514971,7.070113568595693,3.614283685615893,4.643262889302641,0.08563132349101907,2.4648365716073037,7.239288334369554,0.0,0.021144244042745678,0.7217331241344206,0.0,4.239745764933811,1.3165234587738621,1.0717832594724868,0.0,0.0,0.4667868451414642,0.06559574744311164,1.3887791716396714,0.1820655105828644,0.49331941147331226,0.0,5.447621875094916,5.105095301129951,3.366583799230242,0.0,4.900086310150415,2.75779731360453,1.6420425636548786,3.088901085115504,0.5403993056306239,0.0,0.0,0.7362766870984816,0.4806683997823864,0.0,2.312280926430807,1.813620728957285,0.0,0.10809083039510486,3.7554693786708357,1.5818067631566342,5.019004280124834,1.1418192454066145,0.0,7.238699687760367,0.021184051233232006,0.0,0.1659646626489786,0.0,0.9237911652934075,4.161476737859254,0.0,0.275038047225546,2.6931262804750715,0.0,0.0,6.405807655666891,0.0,0.9012557882153067,0.31178906857784916,11.394515461877782,0.9245043157795361,0.0,0.0,0.0,0.12573837479874686,3.9647235485761647,0.0,0.019734645993255175,0.0,0.1611847010358824,2.2880351378024133,0.0,2.934905193731181,5.482136995432293e-05,4.395941108702086,0.9328450646062928,3.7897330067592745,1.4515608776360065,0.0,2.7671471175390914,0.07778442077262429,1.3555277155380088,5.19389618033174,1.3517979149471742,2.2479132382851876,0.0,3.3569117282139667,3.71332475698746,1.6716742661615263,0.638815272993595,1.8718976500179303,0.0
